,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.movie,Input.home_url,Input.movie_url,Answer.imdb,Answer.title,Approve,Reject
30,30F94FBDNRY3CAIH266ZAA4YR68BTJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3ERMJ6L4DZ6FJNN16UY97EJVIHPM7A,A1EN9IMH5K6QQ6,Submitted,Sat Nov 30 16:48:21 PST 2019,Sat Nov 30 16:48:51 PST 2019,Tue Dec 03 16:48:51 PST 2019,,,,30,0% (0/0),0% (0/0),0% (0/0),2084,white_jazz,http://www.imsdb.com/Movie%20Scripts/White%20Jazz%20Script.html,http://www.imsdb.com/scripts/White-Jazz.html,https://www.imsdb.com/Movie%20Scripts/White%20Jazz%20Script.html,White Jazz Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
31,30F94FBDNRY3CAIH266ZAA4YR68BTJ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:08 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:08 PST 2019,,,3U5JL4WY5LNTUC4MI32BFJFJYJHX4J,A16QOW7P7PZPMZ,Submitted,Sat Nov 30 16:31:49 PST 2019,Sat Nov 30 16:32:15 PST 2019,Tue Dec 03 16:32:15 PST 2019,,,,26,0% (0/0),0% (0/0),0% (0/0),2084,white_jazz,http://www.imsdb.com/Movie%20Scripts/White%20Jazz%20Script.html,http://www.imsdb.com/scripts/White-Jazz.html,https://www.imdb.com/title/tt0892384/,White Jazz,x,
32,30IRMPJWDZXRPY9J4UEX9YM6QFJRK5,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,37UQDCYH6Y9Y9AHAKMZ0UA289AZ7VA,A681XM15AN28F,Submitted,Sat Nov 30 16:19:21 PST 2019,Sat Nov 30 16:19:47 PST 2019,Tue Dec 03 16:19:47 PST 2019,,,,26,100% (53/53),0% (0/0),0% (0/0),276,big_sick_the,"http://www.imsdb.com/Movie%20Scripts/Big%20Sick,%20The%20Script.html","http://www.imsdb.com/scripts/Big-Sick,-The.html",https://www.imdb.com/title/tt5462602/,Big Sick,x,
33,30IRMPJWDZXRPY9J4UEX9YM6QFJRK5,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3ZQIG0FLQFUDZPIBSU7CMQ1P217VWZ,A1EGQAMPW9N5FT,Submitted,Sat Nov 30 16:19:40 PST 2019,Sat Nov 30 16:20:53 PST 2019,Tue Dec 03 16:20:53 PST 2019,,,,73,0% (0/0),0% (0/0),0% (0/0),276,big_sick_the,"http://www.imsdb.com/Movie%20Scripts/Big%20Sick,%20The%20Script.html","http://www.imsdb.com/scripts/Big-Sick,-The.html",imdb.com/title/tt5462602/,The Big Sick,x,
34,30OITAWPBQHUJ8CP4SBE5L6KSCA9HX,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,30LSNF239V9M1304F3JMJUV6QSJI2A,A39HRVAJ5ISRL7,Submitted,Sat Nov 30 16:49:26 PST 2019,Sat Nov 30 16:51:06 PST 2019,Tue Dec 03 16:51:06 PST 2019,,,,100,0% (0/0),0% (0/0),0% (0/0),454,color_of_night,http://www.imsdb.com/Movie%20Scripts/Color%20of%20Night%20Script.html,http://www.imsdb.com/scripts/Color-of-Night.html,https://www.imdb.com/title/tt0109456/?ref_=fn_al_tt_1,Color of Night,x,
35,30OITAWPBQHUJ8CP4SBE5L6KSCA9HX,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:11 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:11 PST 2019,,,39JEC7537VF4LRC6B37BAWUMALSVCT,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:51:17 PST 2019,Sat Nov 30 16:52:08 PST 2019,Tue Dec 03 16:52:08 PST 2019,,,,51,0% (0/0),0% (0/0),0% (0/0),454,color_of_night,http://www.imsdb.com/Movie%20Scripts/Color%20of%20Night%20Script.html,http://www.imsdb.com/scripts/Color-of-Night.html,https://www.imsdb.com/scripts/Color-of-Night.html,Color of Night,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
36,30OITAWPBQHUJ8CP4SBE5L6KSCAH95,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:10 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:10 PST 2019,,,38F71OA9GUASYG27ODWLV6WCG58FM7,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:49:13 PST 2019,Sat Nov 30 16:50:01 PST 2019,Tue Dec 03 16:50:01 PST 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),431,clash_of_the_titans,http://www.imsdb.com/Movie%20Scripts/Clash%20of%20the%20Titans%20Script.html,http://www.imsdb.com/scripts/Clash-of-the-Titans.html,https://www.imsdb.com/scripts/Clash-of-the-Titans.html,Clash of th Titans,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
37,30OITAWPBQHUJ8CP4SBE5L6KSCAH95,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:10 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:10 PST 2019,,,3H8DHMCCWAP0A8O8CVOFST1NFNWKDV,A3GUQCDSHK2D6H,Submitted,Sat Nov 30 16:42:06 PST 2019,Sat Nov 30 16:42:30 PST 2019,Tue Dec 03 16:42:30 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),431,clash_of_the_titans,http://www.imsdb.com/Movie%20Scripts/Clash%20of%20the%20Titans%20Script.html,http://www.imsdb.com/scripts/Clash-of-the-Titans.html,https://www.imdb.com/title/tt0800320/,Clash of the Titans,x,
38,30QQTY5GMKYVABUGPUKTA444RUNU76,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:01 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:01 PST 2019,,,3FTOP5WARG2B04HWIY08C7HR69N0JJ,A3RUKVMI0RQ7HZ,Submitted,Sat Nov 30 16:35:36 PST 2019,Sat Nov 30 16:36:24 PST 2019,Tue Dec 03 16:36:24 PST 2019,,,,48,0% (0/0),0% (0/0),0% (0/0),1312,next_three_days_the,"http://www.imsdb.com/Movie%20Scripts/Next%20Three%20Days,%20The%20Script.html","http://www.imsdb.com/scripts/Next-Three-Days,-The.html",https://www.imdb.com/title/tt1458175/?ref_=fn_al_tt_1,The Next Three Days,x,
39,30QQTY5GMKYVABUGPUKTA444RUNU76,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:01 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:01 PST 2019,,,3YGXWBAF71V5RETRR76O16U9X1U4CP,A1G0QZXD1WODKP,Submitted,Sat Nov 30 16:41:00 PST 2019,Sat Nov 30 16:41:31 PST 2019,Tue Dec 03 16:41:31 PST 2019,,,,31,0% (0/0),0% (0/0),0% (0/0),1312,next_three_days_the,"http://www.imsdb.com/Movie%20Scripts/Next%20Three%20Days,%20The%20Script.html","http://www.imsdb.com/scripts/Next-Three-Days,-The.html","https://www.imsdb.com/Movie%20Scripts/Next%20Three%20Days,%20The%20Script.html","Next Three Days, The Script",,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
40,30U1YOGZGAAVC73MR2SFVVWCS85DS2,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,30BXRYBRP5B8HONRN5Q87PAGUMXHWW,AAMCI0680Q5SX,Submitted,Sat Nov 30 16:31:59 PST 2019,Sat Nov 30 16:33:08 PST 2019,Tue Dec 03 16:33:08 PST 2019,,,,69,0% (0/0),0% (0/0),0% (0/0),126,american_sniper,http://www.imsdb.com/Movie%20Scripts/American%20Sniper%20Script.html,http://www.imsdb.com/scripts/American-Sniper.html,https://www.imsdb.com/scripts/American-Sniper.html,American Sniper Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
41,30U1YOGZGAAVC73MR2SFVVWCS85DS2,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3DYGAII7PMMVA8PTU9Z7O9ULSCRPQ6,A13NXH9Y7UWUPS,Submitted,Sat Nov 30 16:42:58 PST 2019,Sat Nov 30 16:44:01 PST 2019,Tue Dec 03 16:44:01 PST 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),126,american_sniper,http://www.imsdb.com/Movie%20Scripts/American%20Sniper%20Script.html,http://www.imsdb.com/scripts/American-Sniper.html,https://www.imdb.com/title/tt2179136/,AMERICAN SNIPER,x,
42,30Y6N4AHYPAJBS39CDSA5LRG66MDRE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,35K3O9HUACRUMSAU7F82IYR373FFEG,A2CIRSDBG6NQU1,Submitted,Sat Nov 30 16:31:55 PST 2019,Sat Nov 30 16:32:38 PST 2019,Tue Dec 03 16:32:38 PST 2019,,,,43,0% (0/0),0% (0/0),0% (0/0),116,american_milkshake,http://www.imsdb.com/Movie%20Scripts/American%20Milkshake%20Script.html,http://www.imsdb.com/scripts/American-Milkshake.html,https://www.imdb.com/title/tt2254364/,American Milkshake,x,
43,30Y6N4AHYPAJBS39CDSA5LRG66MDRE,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:48 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:48 PST 2019,,,3PPTZCWALRYPOCRZHIX9F7WZ2BWQZQ,A2ECRNQ3X5LEXD,Submitted,Sat Nov 30 16:23:54 PST 2019,Sat Nov 30 16:24:10 PST 2019,Tue Dec 03 16:24:10 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),116,american_milkshake,http://www.imsdb.com/Movie%20Scripts/American%20Milkshake%20Script.html,http://www.imsdb.com/scripts/American-Milkshake.html,https://www.imdb.com/title/tt2254364/,American Milkshake,x,
44,30Y6N4AHYPAJBS39CDSA5LRG66MRDS,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:56 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:56 PST 2019,,,3KOPY89HM9G7HWGT1LIRE5FY9L63JG,AYFD78FXIRIZS,Submitted,Sat Nov 30 16:21:56 PST 2019,Sat Nov 30 16:22:33 PST 2019,Tue Dec 03 16:22:33 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),1735,sweeney_todd_the_demon_barber_of_fleet_street,http://www.imsdb.com/Movie%20Scripts/Sweeney%20Todd:%20The%20Demon%20Barber%20of%20Fleet%20Street%20Script.html,http://www.imsdb.com/scripts/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street.html,https://www.imdb.com/title/tt0408236/?ref_=fn_al_tt_1,Sweeney Todd: The Demon Barber of Fleet Street,x,
45,30Y6N4AHYPAJBS39CDSA5LRG66MRDS,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:56 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:56 PST 2019,,,3ZAK8W07I5SKEKSQUX4MJ9Q2NPIU06,A351BKQC7NEH3A,Submitted,Sat Nov 30 15:56:59 PST 2019,Sat Nov 30 15:58:43 PST 2019,Tue Dec 03 15:58:43 PST 2019,,,,104,0% (0/0),0% (0/0),0% (0/0),1735,sweeney_todd_the_demon_barber_of_fleet_street,http://www.imsdb.com/Movie%20Scripts/Sweeney%20Todd:%20The%20Demon%20Barber%20of%20Fleet%20Street%20Script.html,http://www.imsdb.com/scripts/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street.html,https://www.imdb.com/title/tt0408236/?ref_=nv_sr_srsg_3,Sweeny Todd: The Demon Barber of Fleet Street,x,
46,30ZKOOGW2WKXKG1GU9MT9T1XH5W1A5,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3DUZQ9U6SN2KS8128PXBP1Y4WOCVSL,A3RSUO2VUMM8L4,Submitted,Sat Nov 30 16:37:48 PST 2019,Sat Nov 30 16:53:47 PST 2019,Tue Dec 03 16:53:47 PST 2019,,,,959,0% (0/0),0% (0/0),0% (0/0),1981,tomorrow_never_dies,http://www.imsdb.com/Movie%20Scripts/Tomorrow%20Never%20Dies%20Script.html,http://www.imsdb.com/scripts/Tomorrow-Never-Dies.html,https://www.imsdb.com/scripts/Tomorrow-Never-Dies.html,Tomorrow Never Dies,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
47,30ZKOOGW2WKXKG1GU9MT9T1XH5W1A5,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:03 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:03 PST 2019,,,3JPSL1DZ5TD3K76ZPYPTUKALOF5NA2,A2CIRSDBG6NQU1,Submitted,Sat Nov 30 16:50:53 PST 2019,Sat Nov 30 16:51:55 PST 2019,Tue Dec 03 16:51:55 PST 2019,,,,62,0% (0/0),0% (0/0),0% (0/0),1981,tomorrow_never_dies,http://www.imsdb.com/Movie%20Scripts/Tomorrow%20Never%20Dies%20Script.html,http://www.imsdb.com/scripts/Tomorrow-Never-Dies.html,https://www.imdb.com/title/tt0120347/,Tomorrow Never Dies,x,
48,311HQEI8RSUCWAOQVHJ1RWJJTC2Z70,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:04 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:04 PST 2019,,,32ZKVD547G11ZDIHDT5AGHWL1GYB34,A3RSUO2VUMM8L4,Submitted,Sat Nov 30 16:38:00 PST 2019,Sat Nov 30 16:59:38 PST 2019,Tue Dec 03 16:59:38 PST 2019,,,,1298,0% (0/0),0% (0/0),0% (0/0),887,hitchcock,http://www.imsdb.com/Movie%20Scripts/Hitchcock%20Script.html,http://www.imsdb.com/scripts/Hitchcock.html,https://www.imsdb.com/scripts/Hitchcock.html,Hitchcock,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
49,311HQEI8RSUCWAOQVHJ1RWJJTC2Z70,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:04 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:04 PST 2019,,,3EFVCAY5L4NTITMZD2DN5MN9P7YJ8O,A35DVCAZRGHT8R,Submitted,Sat Nov 30 16:26:40 PST 2019,Sat Nov 30 16:28:46 PST 2019,Tue Dec 03 16:28:46 PST 2019,,,,126,0% (0/0),0% (0/0),0% (0/0),887,hitchcock,http://www.imsdb.com/Movie%20Scripts/Hitchcock%20Script.html,http://www.imsdb.com/scripts/Hitchcock.html,https://www.imdb.com/title/tt0975645/?ref_=fn_al_tt_1,Hitchcock Script,x,
50,3126F2F5F8H3RL1UVGZ5689M500EPH,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:12 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:12 PST 2019,,,3M1CVSFP61JON4JR5QHAYE5QTQRAQB,AHPV6ZABP6W1I,Submitted,Sat Nov 30 16:37:30 PST 2019,Sat Nov 30 16:38:23 PST 2019,Tue Dec 03 16:38:23 PST 2019,,,,53,0% (0/0),0% (0/0),0% (0/0),1461,rachel_getting_married,http://www.imsdb.com/Movie%20Scripts/Rachel%20Getting%20Married%20Script.html,http://www.imsdb.com/scripts/Rachel-Getting-Married.html,https://www.imdb.com/title/tt1084950/?ref_=fn_al_tt_1,Rachel Getting Married,x,
51,3126F2F5F8H3RL1UVGZ5689M500EPH,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:12 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:12 PST 2019,,,3QBD8R3Z22X603QUHCFFW6OQMFEO47,A17LA7KM9S0SCS,Submitted,Sat Nov 30 16:55:44 PST 2019,Sat Nov 30 17:12:37 PST 2019,Tue Dec 03 17:12:37 PST 2019,,,,1013,0% (0/0),0% (0/0),0% (0/0),1461,rachel_getting_married,http://www.imsdb.com/Movie%20Scripts/Rachel%20Getting%20Married%20Script.html,http://www.imsdb.com/scripts/Rachel-Getting-Married.html,https://www.imsdb.com/Movie%20Scripts/Rachel%20Getting%20Married%20Script.html,Rachel Getting Married Script,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
52,31ANT7FQN8GBILAD12YXT51I6GRH5E,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:10 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:10 PST 2019,,,34X6J5FLPUCZOXMVZWUNRD89JDMJQ1,A3RUKVMI0RQ7HZ,Submitted,Sat Nov 30 16:48:57 PST 2019,Sat Nov 30 16:49:42 PST 2019,Tue Dec 03 16:49:42 PST 2019,,,,45,0% (0/0),0% (0/0),0% (0/0),950,informant_the,"http://www.imsdb.com/Movie%20Scripts/Informant,%20The%20Script.html","http://www.imsdb.com/scripts/Informant,-The.html",https://www.imdb.com/title/tt1130080/?ref_=nv_sr_srsg_0,The Informant,x,
53,31ANT7FQN8GBILAD12YXT51I6GRH5E,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:55:10 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:55:10 PST 2019,,,3OF2M9AATH23D9T44DDCJLKQ357KZV,A2M8K3PNJW2F2M,Submitted,Sat Nov 30 16:52:44 PST 2019,Sat Nov 30 16:53:28 PST 2019,Tue Dec 03 16:53:28 PST 2019,,,,44,0% (0/0),0% (0/0),0% (0/0),950,informant_the,"http://www.imsdb.com/Movie%20Scripts/Informant,%20The%20Script.html","http://www.imsdb.com/scripts/Informant,-The.html",https://www.imdb.com/title/tt1130080/?ref_=fn_al_tt_4,The Informant!,x,
54,31GECDVA9J0R40QAA2HYOKQSTXM66I,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3IFS6Q0HJJXF62H29IYSAC8AOMGISB,A16QOW7P7PZPMZ,Submitted,Sat Nov 30 16:35:51 PST 2019,Sat Nov 30 16:36:05 PST 2019,Tue Dec 03 16:36:05 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),280,birds_the,"http://www.imsdb.com/Movie%20Scripts/Birds,%20The%20Script.html","http://www.imsdb.com/scripts/Birds,-The.html",https://www.imdb.com/title/tt0056869/,Birds,x,
55,31GECDVA9J0R40QAA2HYOKQSTXM66I,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3WR9XG3T64PZFXYV0QYDLK2VWQ247V,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:26:23 PST 2019,Sat Nov 30 16:27:12 PST 2019,Tue Dec 03 16:27:12 PST 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),280,birds_the,"http://www.imsdb.com/Movie%20Scripts/Birds,%20The%20Script.html","http://www.imsdb.com/scripts/Birds,-The.html","https://www.imsdb.com/scripts/Birds,-The.html",Birds,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
56,31GN6YMHLP6ULD3D8XX5NJLXZOBSWQ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:46 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:46 PST 2019,,,31T4R4OBOTU2A1BAT54V4IEJO3I7CA,A3I67WKMTIFZFF,Submitted,Sat Nov 30 16:11:37 PST 2019,Sat Nov 30 16:12:14 PST 2019,Tue Dec 03 16:12:14 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),583,dune,http://www.imsdb.com/Movie%20Scripts/Dune%20Script.html,http://www.imsdb.com/scripts/Dune.html,https://www.imsdb.com/scripts/Dune.html,Dune,,We are sorry to inform you that your annotation was rejected because the IMDb url submitted did not link to an IMDb page.
57,31GN6YMHLP6ULD3D8XX5NJLXZOBSWQ,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:46 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:46 PST 2019,,,3BF51CHDTWOF9YM6UYXN0U1CTHHH0T,AYFD78FXIRIZS,Submitted,Sat Nov 30 16:10:26 PST 2019,Sat Nov 30 16:11:42 PST 2019,Tue Dec 03 16:11:42 PST 2019,,,,76,0% (0/0),0% (0/0),0% (0/0),583,dune,http://www.imsdb.com/Movie%20Scripts/Dune%20Script.html,http://www.imsdb.com/scripts/Dune.html,https://www.imdb.com/title/tt0087182/?ref_=fn_al_tt_2,Dune,x,
58,31GN6YMHLP6ULD3D8XX5NJLXZOBWSU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,33LK57MYLUJ11S6C9MMEA7B0KZIZSP,A351BKQC7NEH3A,Submitted,Sat Nov 30 16:32:26 PST 2019,Sat Nov 30 16:32:53 PST 2019,Tue Dec 03 16:32:53 PST 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),1937,theory_of_everything_the,"http://www.imsdb.com/Movie%20Scripts/Theory%20of%20Everything,%20The%20Script.html","http://www.imsdb.com/scripts/Theory-of-Everything,-The.html",https://www.imdb.com/title/tt2980516/?ref_=nv_sr_srsg_0,The Theory of Everything,x,
59,31GN6YMHLP6ULD3D8XX5NJLXZOBWSU,399N3OLPKFJCTR9BWVBMLXMRH83UHZ,Find IMDb url of movie script,Find the IMDb url of the given movie script,"movies, IMDb, IMSDb",$0.02,Sat Nov 30 15:54:59 PST 2019,2,BatchId:3853802;OriginalHitTemplateId:928390855;,3600,259200,Sat Dec 07 15:54:59 PST 2019,,,3N2BF7Y2VR8CCCTDJ3KLYR8PWKIMH9,A2S1E1Y13DMR0P,Submitted,Sat Nov 30 16:12:07 PST 2019,Sat Nov 30 16:12:30 PST 2019,Tue Dec 03 16:12:30 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),1937,theory_of_everything_the,"http://www.imsdb.com/Movie%20Scripts/Theory%20of%20Everything,%20The%20Script.html","http://www.imsdb.com/scripts/Theory-of-Everything,-The.html",https://www.imdb.com/title/tt2980516/?ref_=nv_sr_srsg_0,"Theory of Everything, The Script",x,
